"Italian Spring Offensive","[1941-03-09, 1941-03-09, 1941-03-16, 1941-03-16]"
"Jassy–Kishinev Offensive","[1944-08-20, 1944-08-20, 1944-08-29, 1944-08-29]"
"Kaunas Offensive","[1944-07-28, 1944-07-28, 1944-08-28, 1944-08-28]"
"Kerensky Offensive","[1917-07-01, 1917-07-01, 1917-07-19, 1917-07-19]"
"Kingisepp–Gdov Offensive","[1944-02-01, 1944-02-01, 1944-03-01, 1944-03-01]"
"Krasnoye Selo–Ropsha Offensive","[1944-01-14, 1944-01-14, 1944-01-30, 1944-01-30]"
"Levante Offensive","[1938-03-25, 1938-03-25, 1938-07-24, 1938-07-24]"
"Lvov–Sandomierz Offensive","[1944-07-13, 1944-07-13, 1944-08-29, 1944-08-29]"
"Meuse-Argonne Offensive","[1918-09-26, 1918-09-26, 1918-11-11, 1918-11-11]"
"Minsk Offensive","[1944-06-29, 1944-06-29, 1944-07-04, 1944-07-04]"
"Mirgorod direction offensive","[1943-08-03, 1943-08-03, 1943-08-25, 1943-08-25]"
"Mogilev Offensive","[1944-06-23, 1944-06-23, 1944-06-28, 1944-06-28]"
"Monastir Offensive","[1916-09-12, 1916-09-12, 1916-12-11, 1916-12-11]"
"Morava Offensive","[1915-10-14, 1915-10-14, 1915-11-09, 1915-11-09]"
"Narva Offensive (18–24 March 1944)","[1944-03-18, 1944-03-18, 1944-03-24, 1944-03-24]"
"Narva Offensive (1–4 March 1944)","[1944-03-01, 1944-03-01, 1944-03-04, 1944-03-04]"
"Nivelle Offensive","[1917-04-16, 1917-04-16, 1917-05-09, 1917-05-09]"
"Orsha offensives (1943)","[1943-10-12, 1943-10-12, 1943-11-19, 1943-11-19]"
"Osovets Offensive","[1944-08-06, 1944-08-06, 1944-08-14, 1944-08-14]"
"Ovče Pole Offensive","[1915-10-14, 1915-10-14, 1915-11-15, 1915-11-15]"
"Petsamo–Kirkenes Offensive","[1944-10-07, 1944-10-07, 1944-10-29, 1944-10-29]"
"Polotsk Offensive","[1944-06-29, 1944-06-29, 1944-07-04, 1944-07-04]"
"Prague Offensive","[1945-05-06, 1945-05-06, 1945-05-11, 1945-05-11]"
"Ramadan Offensive","[2003-10-26, 2003-10-26, 2003-11-24, 2003-11-24]"
"Rif Dimashq offensive (April 2014 - present)","[2014-04-03, 2014-04-03, 2014-08-14, 2014-08-14]"
"Rif Dimashq offensive (August–October 2012)","[2012-08-15, 2012-08-15, 2012-10-07, 2012-10-07]"
"Rif Dimashq offensive (March–August 2013)","[2013-03-26, 2013-03-26, 2013-08-22, 2013-08-22]"
"Rif Dimashq offensive (November 2012–February 2013)","[2012-11-07, 2012-11-07, 2013-02-05, 2013-02-05]"
"Riga Offensive (1944)","[1944-09-14, 1944-09-14, 1944-10-24, 1944-10-24]"
"SLA December 2006 offensive","[2006-12-04, 2006-12-04, 2006-12-09, 2006-12-09]"
"Saar Offensive","[1939-09-07, 1939-09-07, 1939-09-16, 1939-09-16]"
"Samarrah Offensive","[1917-03-13, 1917-03-13, 1917-04-23, 1917-04-23]"
"Samland Offensive","[1945-04-13, 1945-04-13, 1945-04-25, 1945-04-25]"
"Shah Wali Kot Offensive","[2010-06-10, 2010-06-10, 2010-06-14, 2010-06-14]"
"Sinyavino Offensive (1942)","[1942-08-19, 1942-08-19, 1942-10-10, 1942-10-10]"
"Southern Palestine Offensive","[1917-10-31, 1917-10-31, 1917-12-09, 1917-12-09]"
"Spring 1945 offensive in Italy","[1945-04-06, 1945-04-06, 1945-05-02, 1945-05-02]"
"Spring Offensive","[1918-03-21, 1918-03-21, 1918-07-18, 1918-07-18]"
"Summer Offensive of 1947 in Northeast China","[1947-05-13, 1947-05-13, 1947-07-01, 1947-07-01]"
"Tallinn Offensive","[1944-09-17, 1944-09-17, 1944-09-26, 1944-09-26]"
"Tartu Offensive","[1944-08-10, 1944-08-10, 1944-09-06, 1944-09-06]"
"Thandikulam–Omanthai offensive","[1997-06-10, 1997-06-10, 1997-06-25, 1997-06-25]"
"Toropets–Kholm Offensive","[1942-01-09, 1942-01-09, 1942-02-06, 1942-02-06]"
"Uman–Botoșani Offensive","[1944-03-05, 1944-03-05, 1944-04-17, 1944-04-17]"
"Vardar Offensive","[1918-09-15, 1918-09-15, 1918-09-29, 1918-09-29]"
"Vienna Offensive","[1945-04-02, 1945-04-02, 1945-04-13, 1945-04-13]"
"Villarreal Offensive","[1936-11-30, 1936-11-30, 1936-12-24, 1936-12-24]"
"Vitebsk–Orsha Offensive","[1944-06-23, 1944-06-23, 1944-06-28, 1944-06-28]"
"Vyborg–Petrozavodsk Offensive","[1944-06-10, 1944-06-10, 1944-08-09, 1944-08-09]"
"Yelnya Offensive","[1941-08-30, 1941-08-30, 1941-09-08, 1941-09-08]"
"Zaragoza Offensive","[1937-08-24, 1937-08-24, 1937-09-07, 1937-09-07]"
"Šiauliai Offensive","[1944-07-05, 1944-07-05, 1944-08-29, 1944-08-29]"
